scenario,m,a,run,model,delta_base,delta_eff,MAE,RMSE
"m=20,a=0.7",20,0.7,49,robust_d_auto,NaN,1.60399264222523,0.663710155627635,0.834598207040246
"m=20,a=0.7",20,0.7,50,classic,NaN,NaN,3.02212579313683,3.09767019786571
"m=20,a=0.7",20,0.7,50,robust_d_small,0.05,0.1,0.59515359530388,0.744079299463625
"m=20,a=0.7",20,0.7,50,robust_d_medium,0.35,0.7,2.80330995784519,2.89242748087347
"m=20,a=0.7",20,0.7,50,robust_d_big,1.5,3,2.58896307114251,2.6867480953002
"m=20,a=0.7",20,0.7,50,robust_d_auto,NaN,1.87613114734486,2.58896511541917,2.68675007682119
"m=20,a=0.7",20,0.7,51,classic,NaN,NaN,2.49543883414849,2.67027709507423
"m=20,a=0.7",20,0.7,51,robust_d_small,0.05,0.1,2.97198034732966,3.16980868985939
"m=20,a=0.7",20,0.7,51,robust_d_medium,0.35,0.7,2.96179863549543,3.16010797609221
"m=20,a=0.7",20,0.7,51,robust_d_big,1.5,3,0.81612691546308,1.02111675222929
"m=20,a=0.7",20,0.7,51,robust_d_auto,NaN,1.66175493603457,0.804732873627361,0.996421129390978
"m=20,a=0.7",20,0.7,52,classic,NaN,NaN,1.98496964534831,2.15682755855509
"m=20,a=0.7",20,0.7,52,robust_d_small,0.05,0.1,0.640651156962957,0.840842628280338
"m=20,a=0.7",20,0.7,52,robust_d_medium,0.35,0.7,0.640588553225971,0.84074114596534
"m=20,a=0.7",20,0.7,52,robust_d_big,1.5,3,0.639111890367762,0.839703614514787
"m=20,a=0.7",20,0.7,52,robust_d_auto,NaN,0.375057135234035,0.637693420927602,0.838283795156934
"m=20,a=0.7",20,0.7,53,classic,NaN,NaN,2.52235706159475,2.72164147574372
"m=20,a=0.7",20,0.7,53,robust_d_small,0.05,0.1,3.60829575186707,3.78909962209
"m=20,a=0.7",20,0.7,53,robust_d_medium,0.35,0.7,3.02733722875421,3.21865445524277
"m=20,a=0.7",20,0.7,53,robust_d_big,1.5,3,2.8779251723764,3.07184804530211
"m=20,a=0.7",20,0.7,53,robust_d_auto,NaN,1.70436767760396,2.87792283776829,3.071845794035
"m=20,a=0.7",20,0.7,54,classic,NaN,NaN,2.165249272949,2.37689918157633
"m=20,a=0.7",20,0.7,54,robust_d_small,0.05,0.1,0.772682466543714,0.950021004432814
"m=20,a=0.7",20,0.7,54,robust_d_medium,0.35,0.7,0.790279394662876,0.959444297647954
"m=20,a=0.7",20,0.7,54,robust_d_big,1.5,3,0.7761646790053,0.94925370879625
"m=20,a=0.7",20,0.7,54,robust_d_auto,NaN,2.69512238701147,0.7761646840307,0.949253707456208
"m=20,a=0.7",20,0.7,55,classic,NaN,NaN,1.25290308076399,1.47656380623596
"m=20,a=0.7",20,0.7,55,robust_d_small,0.05,0.1,0.822745411986154,1.02735148284581
"m=20,a=0.7",20,0.7,55,robust_d_medium,0.35,0.7,0.806774744257936,1.01464859568058
"m=20,a=0.7",20,0.7,55,robust_d_big,1.5,3,0.813670308095624,1.01468178940693
"m=20,a=0.7",20,0.7,55,robust_d_auto,NaN,2.17857827083357,0.81359361675352,1.0146828999004
"m=20,a=0.7",20,0.7,56,classic,NaN,NaN,3.3019392744516,3.70814729727439
"m=20,a=0.7",20,0.7,56,robust_d_small,0.05,0.1,1.05698816251271,1.35893346471146
"m=20,a=0.7",20,0.7,56,robust_d_medium,0.35,0.7,1.04013281464828,1.33412975999035
"m=20,a=0.7",20,0.7,56,robust_d_big,1.5,3,1.05699780236106,1.35896460898471
"m=20,a=0.7",20,0.7,56,robust_d_auto,NaN,1.61428802237138,1.05512868921678,1.35581871893734
"m=20,a=0.7",20,0.7,57,classic,NaN,NaN,3.48628291395811,3.6948250259026
"m=20,a=0.7",20,0.7,57,robust_d_small,0.05,0.1,0.956855306825137,1.17184621930675
"m=20,a=0.7",20,0.7,57,robust_d_medium,0.35,0.7,4.56546586188085,4.77028439430183
"m=20,a=0.7",20,0.7,57,robust_d_big,1.5,3,4.55699429894277,4.75943526026673
"m=20,a=0.7",20,0.7,57,robust_d_auto,NaN,1.85119770279,4.62568298912323,4.82711984970877
"m=20,a=0.7",20,0.7,58,classic,NaN,NaN,2.38162910312584,2.47734679267435
"m=20,a=0.7",20,0.7,58,robust_d_small,0.05,0.1,1.93049305542606,2.07523254172727
"m=20,a=0.7",20,0.7,58,robust_d_medium,0.35,0.7,2.08284158151921,2.21549158158958
"m=20,a=0.7",20,0.7,58,robust_d_big,1.5,3,2.3002537149941,2.42195558360273
"m=20,a=0.7",20,0.7,58,robust_d_auto,NaN,1.11259073430016,0.659241062215872,0.827056416750977
"m=20,a=0.7",20,0.7,59,classic,NaN,NaN,2.52514872595819,2.66287803547549
"m=20,a=0.7",20,0.7,59,robust_d_small,0.05,0.1,0.652502041716912,0.755796985443614
"m=20,a=0.7",20,0.7,59,robust_d_medium,0.35,0.7,0.650128116005936,0.752212983098692
"m=20,a=0.7",20,0.7,59,robust_d_big,1.5,3,0.624083033575155,0.745273001712991
"m=20,a=0.7",20,0.7,59,robust_d_auto,NaN,2.01603127209618,0.666841955398185,0.778211248466707
"m=20,a=0.7",20,0.7,60,classic,NaN,NaN,3.12072139150803,3.36719718214441
"m=20,a=0.7",20,0.7,60,robust_d_small,0.05,0.1,0.777435683608804,0.933992624510659
"m=20,a=0.7",20,0.7,60,robust_d_medium,0.35,0.7,0.787459499915963,0.937279235529203
"m=20,a=0.7",20,0.7,60,robust_d_big,1.5,3,0.787510069089236,0.937259883482465
"m=20,a=0.7",20,0.7,60,robust_d_auto,NaN,1.47978799753546,0.788539297651587,0.962132685341123
"m=20,a=0.7",20,0.7,61,classic,NaN,NaN,2.2164415073648,2.40800892205878
"m=20,a=0.7",20,0.7,61,robust_d_small,0.05,0.1,0.712135034677004,0.922729786953523
"m=20,a=0.7",20,0.7,61,robust_d_medium,0.35,0.7,0.700319182828793,0.908669348219623
"m=20,a=0.7",20,0.7,61,robust_d_big,1.5,3,0.717762148556083,0.926973195683238
"m=20,a=0.7",20,0.7,61,robust_d_auto,NaN,1.93567459022931,0.717545426169878,0.92675284044687
"m=20,a=0.7",20,0.7,62,classic,NaN,NaN,1.37932404419604,1.58301559086489
"m=20,a=0.7",20,0.7,62,robust_d_small,0.05,0.1,0.678734590074796,0.871603871972257
"m=20,a=0.7",20,0.7,62,robust_d_medium,0.35,0.7,0.679011783319646,0.871475314785222
"m=20,a=0.7",20,0.7,62,robust_d_big,1.5,3,0.679261195356193,0.872061164916765
"m=20,a=0.7",20,0.7,62,robust_d_auto,NaN,0.230730335178352,0.67913161202303,0.871315872773654
"m=20,a=0.7",20,0.7,63,classic,NaN,NaN,1.92282129211673,2.12338014664375
"m=20,a=0.7",20,0.7,63,robust_d_small,0.05,0.1,0.638887846027163,0.852558224912512
"m=20,a=0.7",20,0.7,63,robust_d_medium,0.35,0.7,0.647665070512641,0.865968849444771
"m=20,a=0.7",20,0.7,63,robust_d_big,1.5,3,0.594905233457684,0.790988766716387
"m=20,a=0.7",20,0.7,63,robust_d_auto,NaN,0.581466918350957,0.594909924892873,0.790985374940718
"m=20,a=0.7",20,0.7,64,classic,NaN,NaN,2.00040130987313,2.23861176696095
"m=20,a=0.7",20,0.7,64,robust_d_small,0.05,0.1,0.747282097848863,0.94352342982392
"m=20,a=0.7",20,0.7,64,robust_d_medium,0.35,0.7,0.752318012397217,0.945276904792049
"m=20,a=0.7",20,0.7,64,robust_d_big,1.5,3,0.751949339452518,0.945245612780378
"m=20,a=0.7",20,0.7,64,robust_d_auto,NaN,0.4427292163831,0.753572273441237,0.945623311953611
"m=20,a=0.7",20,0.7,65,classic,NaN,NaN,1.44725222562358,1.65670863979157
"m=20,a=0.7",20,0.7,65,robust_d_small,0.05,0.1,0.744081041468778,0.923832763868051
"m=20,a=0.7",20,0.7,65,robust_d_medium,0.35,0.7,0.7447765222911,0.923580901620117
"m=20,a=0.7",20,0.7,65,robust_d_big,1.5,3,0.744792165412067,0.923861165824623
"m=20,a=0.7",20,0.7,65,robust_d_auto,NaN,1.75560433697716,0.745802030950857,0.923019880223245
"m=20,a=0.7",20,0.7,66,classic,NaN,NaN,1.08317046036528,1.31222253090973
"m=20,a=0.7",20,0.7,66,robust_d_small,0.05,0.1,0.755234560032603,1.01296179193523
"m=20,a=0.7",20,0.7,66,robust_d_medium,0.35,0.7,0.757131107932884,1.01422546396827
"m=20,a=0.7",20,0.7,66,robust_d_big,1.5,3,0.727993127719191,0.977526467671064
"m=20,a=0.7",20,0.7,66,robust_d_auto,NaN,0.269039225564706,0.728014972908645,0.977568634420749
"m=20,a=0.7",20,0.7,67,classic,NaN,NaN,4.72803330653529,4.9616002862909
"m=20,a=0.7",20,0.7,67,robust_d_small,0.05,0.1,1.28122696727546,1.5903518993228
"m=20,a=0.7",20,0.7,67,robust_d_medium,0.35,0.7,7.6053053236562,7.88750855699626
"m=20,a=0.7",20,0.7,67,robust_d_big,1.5,3,1.28003816983302,1.59146404254691
"m=20,a=0.7",20,0.7,67,robust_d_auto,NaN,2.27863232912813,7.12113178005763,7.39358577706103
"m=20,a=0.7",20,0.7,68,classic,NaN,NaN,1.70370275181178,1.85694366707801
"m=20,a=0.7",20,0.7,68,robust_d_small,0.05,0.1,0.583294900817236,0.743353609782976
"m=20,a=0.7",20,0.7,68,robust_d_medium,0.35,0.7,0.583295011537924,0.762756576990739
"m=20,a=0.7",20,0.7,68,robust_d_big,1.5,3,0.583544412285878,0.743248066647747
"m=20,a=0.7",20,0.7,68,robust_d_auto,NaN,1.58534757806939,0.589407963701425,0.758571087529178
"m=20,a=0.7",20,0.7,69,classic,NaN,NaN,0.920782790279091,1.0987826921024
"m=20,a=0.7",20,0.7,69,robust_d_small,0.05,0.1,0.680928358747979,0.85092993020437
"m=20,a=0.7",20,0.7,69,robust_d_medium,0.35,0.7,0.66368685758042,0.829200706975285
"m=20,a=0.7",20,0.7,69,robust_d_big,1.5,3,0.651434216681556,0.805161953302139
"m=20,a=0.7",20,0.7,69,robust_d_auto,NaN,1.79696286049213,0.662388832785073,0.82616206835942
"m=20,a=0.7",20,0.7,70,classic,NaN,NaN,2.5421951469366,2.76873177707164
"m=20,a=0.7",20,0.7,70,robust_d_small,0.05,0.1,1.51390244735748,1.8842295576425
"m=20,a=0.7",20,0.7,70,robust_d_medium,0.35,0.7,0.903837474899566,1.06386609899282
"m=20,a=0.7",20,0.7,70,robust_d_big,1.5,3,0.839979924767562,1.0135691258886
"m=20,a=0.7",20,0.7,70,robust_d_auto,NaN,1.54481700813453,0.886005153451023,1.06219053456663
"m=20,a=0.7",20,0.7,71,classic,NaN,NaN,2.1412592601509,2.27593792996571
"m=20,a=0.7",20,0.7,71,robust_d_small,0.05,0.1,0.641380222521167,0.865120055329087
"m=20,a=0.7",20,0.7,71,robust_d_medium,0.35,0.7,0.678940918929968,0.891554241165768
"m=20,a=0.7",20,0.7,71,robust_d_big,1.5,3,0.670377795062954,0.883205194038517
"m=20,a=0.7",20,0.7,71,robust_d_auto,NaN,1.5965194806938,0.673213081037704,0.884266062845369
"m=20,a=0.7",20,0.7,72,classic,NaN,NaN,2.42494766813274,2.55623014428263
"m=20,a=0.7",20,0.7,72,robust_d_small,0.05,0.1,0.751008892500627,0.966527910307589
"m=20,a=0.7",20,0.7,72,robust_d_medium,0.35,0.7,0.750481433975335,0.96527799397291
"m=20,a=0.7",20,0.7,72,robust_d_big,1.5,3,0.746781761134958,0.95998775163181
"m=20,a=0.7",20,0.7,72,robust_d_auto,NaN,1.94153434850157,0.74428714501283,0.957330252671433
"m=20,a=0.7",20,0.7,73,classic,NaN,NaN,5.50276109213548,6.01897887180926
"m=20,a=0.7",20,0.7,73,robust_d_small,0.05,0.1,1.02282120393847,1.32754835349863
"m=20,a=0.7",20,0.7,73,robust_d_medium,0.35,0.7,0.99171717643824,1.29061463195406
"m=20,a=0.7",20,0.7,73,robust_d_big,1.5,3,5.5027638092883,6.01898169886569
"m=20,a=0.7",20,0.7,73,robust_d_auto,NaN,1.99867675592357,1.02282171808302,1.32754905103363
"m=20,a=0.7",20,0.7,74,classic,NaN,NaN,2.16473230449397,2.3519258423466
"m=20,a=0.7",20,0.7,74,robust_d_small,0.05,0.1,0.666528997022005,0.846292037274414
"m=20,a=0.7",20,0.7,74,robust_d_medium,0.35,0.7,0.668133904601131,0.846341587957819
"m=20,a=0.7",20,0.7,74,robust_d_big,1.5,3,0.67030536408898,0.867658061494755
"m=20,a=0.7",20,0.7,74,robust_d_auto,NaN,3.80916994712706,1.14080352286778,1.36294134551255
"m=20,a=0.7",20,0.7,75,classic,NaN,NaN,1.64267116851367,1.79316184212764
"m=20,a=0.7",20,0.7,75,robust_d_small,0.05,0.1,0.627770372720786,0.790644677553968
"m=20,a=0.7",20,0.7,75,robust_d_medium,0.35,0.7,0.629532673471485,0.791328611871493
"m=20,a=0.7",20,0.7,75,robust_d_big,1.5,3,1.82626330163912,1.98269380849325
"m=20,a=0.7",20,0.7,75,robust_d_auto,NaN,1.61865999787895,0.679448934379343,0.838415556170667
"m=20,a=0.7",20,0.7,77,classic,NaN,NaN,1.52216139780503,1.7555554389962
"m=20,a=0.7",20,0.7,77,robust_d_small,0.05,0.1,1.6370885695662,1.89135644405643
"m=20,a=0.7",20,0.7,77,robust_d_medium,0.35,0.7,1.40970350903464,1.68412603297249
"m=20,a=0.7",20,0.7,77,robust_d_big,1.5,3,0.765145005360816,0.915226820211083
"m=20,a=0.7",20,0.7,77,robust_d_auto,NaN,1.58679542007149,0.757375301470096,0.914510181184178
"m=20,a=0.7",20,0.7,78,classic,NaN,NaN,0.928162503601113,1.10882086944922
"m=20,a=0.7",20,0.7,78,robust_d_small,0.05,0.1,0.62932469818079,0.797228067032046
"m=20,a=0.7",20,0.7,78,robust_d_medium,0.35,0.7,0.632556423389978,0.8018236635182
"m=20,a=0.7",20,0.7,78,robust_d_big,1.5,3,0.631330718992741,0.801481311505689
"m=20,a=0.7",20,0.7,78,robust_d_auto,NaN,1.49164661210593,0.643406464132475,0.813964782317324
"m=20,a=0.7",20,0.7,79,classic,NaN,NaN,1.65899933664245,1.85475940776908
"m=20,a=0.7",20,0.7,79,robust_d_small,0.05,0.1,0.759781363660019,0.926228860368011
"m=20,a=0.7",20,0.7,79,robust_d_medium,0.35,0.7,0.757571016034361,0.924148087445887
"m=20,a=0.7",20,0.7,79,robust_d_big,1.5,3,0.764048024272753,0.934827933930642
"m=20,a=0.7",20,0.7,79,robust_d_auto,NaN,0.253126436721467,0.757666401273491,0.924262500314804
"m=20,a=0.7",20,0.7,80,classic,NaN,NaN,1.90570383229209,2.0743665915874
"m=20,a=0.7",20,0.7,80,robust_d_small,0.05,0.1,0.772291146732767,0.928737534538081
"m=20,a=0.7",20,0.7,80,robust_d_medium,0.35,0.7,0.753786352728526,0.918135321222573
"m=20,a=0.7",20,0.7,80,robust_d_big,1.5,3,0.771845855661781,0.928261037005192
"m=20,a=0.7",20,0.7,80,robust_d_auto,NaN,1.90033270169426,0.772275399138347,0.930386822877022
"m=20,a=0.7",20,0.7,81,classic,NaN,NaN,1.20054452229898,1.42448087713834
"m=20,a=0.7",20,0.7,81,robust_d_small,0.05,0.1,0.690306642509554,0.839405423840847
"m=20,a=0.7",20,0.7,81,robust_d_medium,0.35,0.7,0.667471972779673,0.792111536392443
"m=20,a=0.7",20,0.7,81,robust_d_big,1.5,3,0.67689514501018,0.80596083910963
"m=20,a=0.7",20,0.7,81,robust_d_auto,NaN,1.43086349028639,0.682435550257727,0.810975759562657
"m=20,a=0.7",20,0.7,82,classic,NaN,NaN,1.95407407040669,2.27183709633815
"m=20,a=0.7",20,0.7,82,robust_d_small,0.05,0.1,0.9213527359459,1.07642033775964
"m=20,a=0.7",20,0.7,82,robust_d_medium,0.35,0.7,2.12639009948269,2.45538566637625
"m=20,a=0.7",20,0.7,82,robust_d_big,1.5,3,1.7650741282034,2.09313461526396
"m=20,a=0.7",20,0.7,82,robust_d_auto,NaN,1.7801605730266,1.73062645674299,2.05600963368
"m=20,a=0.7",20,0.7,84,classic,NaN,NaN,3.04616038400728,3.16788373574223
"m=20,a=0.7",20,0.7,84,robust_d_small,0.05,0.1,0.685527450279142,0.863246502478553
"m=20,a=0.7",20,0.7,84,robust_d_medium,0.35,0.7,0.683885765883456,0.859282574915341
"m=20,a=0.7",20,0.7,84,robust_d_big,1.5,3,0.684594837591714,0.860170551310617
"m=20,a=0.7",20,0.7,84,robust_d_auto,NaN,0.761390672141249,0.68629168313506,0.8613247169296
"m=20,a=0.7",20,0.7,85,classic,NaN,NaN,2.60368602433387,2.76366847817201
"m=20,a=0.7",20,0.7,85,robust_d_small,0.05,0.1,0.646719561856139,0.785808543984794
"m=20,a=0.7",20,0.7,85,robust_d_medium,0.35,0.7,0.657423749605025,0.797979827116719
"m=20,a=0.7",20,0.7,85,robust_d_big,1.5,3,0.663934470734571,0.803447459621793
"m=20,a=0.7",20,0.7,85,robust_d_auto,NaN,1.23756593448897,0.656412187955223,0.803827765867028
"m=20,a=0.7",20,0.7,86,classic,NaN,NaN,2.08335450075715,2.27297398768917
"m=20,a=0.7",20,0.7,86,robust_d_small,0.05,0.1,2.17552548043514,2.35912025793563
"m=20,a=0.7",20,0.7,86,robust_d_medium,0.35,0.7,2.55719011624543,2.72991000687404
"m=20,a=0.7",20,0.7,86,robust_d_big,1.5,3,2.61414057913858,2.78476743654611
"m=20,a=0.7",20,0.7,86,robust_d_auto,NaN,1.58730285866332,2.41936350656274,2.6046087989113
"m=20,a=0.7",20,0.7,88,classic,NaN,NaN,1.81472980187821,1.96627334136574
"m=20,a=0.7",20,0.7,88,robust_d_small,0.05,0.1,0.683791260278932,0.865876632235949
"m=20,a=0.7",20,0.7,88,robust_d_medium,0.35,0.7,0.645592274607319,0.80107273909605
"m=20,a=0.7",20,0.7,88,robust_d_big,1.5,3,0.643045434999041,0.806740831943797
"m=20,a=0.7",20,0.7,88,robust_d_auto,NaN,0.910538862843819,0.650996607007898,0.810161839493385
"m=20,a=0.7",20,0.7,89,classic,NaN,NaN,1.3674188214841,1.59103927599906
"m=20,a=0.7",20,0.7,89,robust_d_small,0.05,0.1,0.649291906993248,0.818993831576353
"m=20,a=0.7",20,0.7,89,robust_d_medium,0.35,0.7,0.636227138635938,0.811816493396517
"m=20,a=0.7",20,0.7,89,robust_d_big,1.5,3,0.666300918476015,0.830042856093393
"m=20,a=0.7",20,0.7,89,robust_d_auto,NaN,0.286782206274392,0.635545678510865,0.811628850238718
"m=20,a=0.7",20,0.7,90,classic,NaN,NaN,1.76521817730314,1.96161007811477
"m=20,a=0.7",20,0.7,90,robust_d_small,0.05,0.1,0.719796246902025,0.921614714533199
"m=20,a=0.7",20,0.7,90,robust_d_medium,0.35,0.7,0.708182785387282,0.906674699597792
"m=20,a=0.7",20,0.7,90,robust_d_big,1.5,3,0.708949749114698,0.907766192049827
"m=20,a=0.7",20,0.7,90,robust_d_auto,NaN,0.417324164753944,0.709093033639752,0.907854449401056
"m=20,a=0.7",20,0.7,91,classic,NaN,NaN,2.99300385292409,3.09934653962585
"m=20,a=0.7",20,0.7,91,robust_d_small,0.05,0.1,0.629086018861744,0.78387197339951
"m=20,a=0.7",20,0.7,91,robust_d_medium,0.35,0.7,0.627675142643935,0.781457721967426
"m=20,a=0.7",20,0.7,91,robust_d_big,1.5,3,0.627685079200721,0.781417591132083
"m=20,a=0.7",20,0.7,91,robust_d_auto,NaN,1.15303515950188,0.640748430122202,0.816120480118827
"m=20,a=0.7",20,0.7,92,classic,NaN,NaN,2.16002327697323,2.31826169747717
"m=20,a=0.7",20,0.7,92,robust_d_small,0.05,0.1,0.758818780819242,0.947788055073462
"m=20,a=0.7",20,0.7,92,robust_d_medium,0.35,0.7,0.667850977008976,0.848813022414466
"m=20,a=0.7",20,0.7,92,robust_d_big,1.5,3,0.751219734542444,0.93888600041433
"m=20,a=0.7",20,0.7,92,robust_d_auto,NaN,0.718584668733317,0.673521811698551,0.853454932000105
"m=20,a=0.7",20,0.7,93,classic,NaN,NaN,3.39918245145585,3.64119837978531
"m=20,a=0.7",20,0.7,93,robust_d_small,0.05,0.1,0.737000435785669,0.931508767820955
"m=20,a=0.7",20,0.7,93,robust_d_medium,0.35,0.7,0.73308081910125,0.925022581432071
"m=20,a=0.7",20,0.7,93,robust_d_big,1.5,3,0.708492718869519,0.905676251809154
"m=20,a=0.7",20,0.7,93,robust_d_auto,NaN,2.21898564644338,0.720086221648709,0.915998369837242
"m=20,a=0.7",20,0.7,94,classic,NaN,NaN,2.24624249099289,2.39574779857879
"m=20,a=0.7",20,0.7,94,robust_d_small,0.05,0.1,2.7497838940615,2.89033109015219
"m=20,a=0.7",20,0.7,94,robust_d_medium,0.35,0.7,2.62798718157857,2.77162653656286
"m=20,a=0.7",20,0.7,94,robust_d_big,1.5,3,2.57406736693439,2.72037109744604
"m=20,a=0.7",20,0.7,94,robust_d_auto,NaN,1.50633434590405,2.66567573237261,2.80834238122888
"m=20,a=0.7",20,0.7,95,classic,NaN,NaN,2.49062069683168,2.73491421392328
"m=20,a=0.7",20,0.7,95,robust_d_small,0.05,0.1,0.898191883457291,1.14475317121162
"m=20,a=0.7",20,0.7,95,robust_d_medium,0.35,0.7,0.857831531560696,1.11637413277614
"m=20,a=0.7",20,0.7,95,robust_d_big,1.5,3,0.851928833649912,1.10786048092205
"m=20,a=0.7",20,0.7,95,robust_d_auto,NaN,1.62084961489269,0.841509084719701,1.08146156203588
"m=20,a=0.7",20,0.7,96,classic,NaN,NaN,3.37587952769564,3.50678063804211
"m=20,a=0.7",20,0.7,96,robust_d_small,0.05,0.1,2.92555985063998,3.06766915249602
"m=20,a=0.7",20,0.7,96,robust_d_medium,0.35,0.7,3.09814225181096,3.23011537962911
"m=20,a=0.7",20,0.7,96,robust_d_big,1.5,3,3.06417551285164,3.19297218156352
"m=20,a=0.7",20,0.7,96,robust_d_auto,NaN,1.56204824914722,3.20445354696223,3.32982297655717
"m=20,a=0.7",20,0.7,97,classic,NaN,NaN,1.81944180443819,2.03794122594631
"m=20,a=0.7",20,0.7,97,robust_d_small,0.05,0.1,1.50843689013174,1.75913019944845
"m=20,a=0.7",20,0.7,97,robust_d_medium,0.35,0.7,0.742855896666807,0.967616786955789
"m=20,a=0.7",20,0.7,97,robust_d_big,1.5,3,0.744070174956356,0.967292318670457
"m=20,a=0.7",20,0.7,97,robust_d_auto,NaN,1.77621554926134,0.79464313756016,0.992119513830978
"m=20,a=0.7",20,0.7,98,classic,NaN,NaN,0.921904136932628,1.10222929873928
"m=20,a=0.7",20,0.7,98,robust_d_small,0.05,0.1,0.612099431069671,0.768339734477516
"m=20,a=0.7",20,0.7,98,robust_d_medium,0.35,0.7,0.687165700532242,0.859403595617044
"m=20,a=0.7",20,0.7,98,robust_d_big,1.5,3,0.673539883923375,0.851508551082613
"m=20,a=0.7",20,0.7,98,robust_d_auto,NaN,1.96740586540269,0.665551140714839,0.840429943599327
"m=20,a=0.7",20,0.7,99,classic,NaN,NaN,3.06944162261214,3.20779381066063
"m=20,a=0.7",20,0.7,99,robust_d_small,0.05,0.1,0.760545729936796,0.929081128255146
"m=20,a=0.7",20,0.7,99,robust_d_medium,0.35,0.7,0.773253140009647,0.94021277050466
"m=20,a=0.7",20,0.7,99,robust_d_big,1.5,3,0.777582337941171,0.943695063918447
"m=20,a=0.7",20,0.7,99,robust_d_auto,NaN,0.993301255216891,0.819020367607574,0.992234373424943
"m=20,a=0.7",20,0.7,100,classic,NaN,NaN,3.3109700555185,3.41575057778164
"m=20,a=0.7",20,0.7,100,robust_d_small,0.05,0.1,0.62090053204043,0.776764126580496
"m=20,a=0.7",20,0.7,100,robust_d_medium,0.35,0.7,0.623454180767662,0.780665182501613
"m=20,a=0.7",20,0.7,100,robust_d_big,1.5,3,0.619459520311017,0.772825990581185
"m=20,a=0.7",20,0.7,100,robust_d_auto,NaN,1.92748809959291,0.619764588937529,0.773129868015162
